class,ra,dec,u,g,r,i,z,nuv_mag,u-g,u-r,u-i,u-z,u-nuv_mag,g-r,g-i,g-z,g-nuv_mag,r-i,r-z,r-nuv_mag,i-z,i-nuv_mag,class
1,199.3467241,31.37888937,24.55246925,21.43937683,20.22022438,19.20046806,18.87859535,22.63728142,3.11309242,4.33224487,5.35200119,5.6738739,1.91518783,1.21915245,2.23890877,2.56078148,-1.19790459,1.01975632,1.34162903,-2.41705704,0.32187271,-3.43681336,-3.75868607
1,199.1427861,31.31374335,22.2626133,21.00767708,20.04454231,19.32052231,18.76061249,22.43552208,1.25493622,2.21807099,2.94209099,3.50200081,-0.17290878,0.96313477,1.68715477,2.24706459,-1.427845,0.72402,1.28392982,-2.39097977,0.55990982,-3.11499977,-3.67490959
1,194.0758727,33.51133398,25.56392097,20.87260437,19.08176041,18.50011444,18.11434174,22.1341095,4.6913166,6.48216056,7.06380653,7.44957923,3.42981147,1.79084396,2.37248993,2.75826263,-1.26150513,0.58164597,0.96741867,-3.05234909,0.3857727,-3.63399506,-4.01976776
1,199.291442,31.77407548,21.62591743,21.53516769,20.32130432,19.60293579,19.24053001,22.54586601,0.09074974,1.30461311,2.02298164,2.38538742,-0.91994858,1.21386337,1.9322319,2.29463768,-1.01069832,0.71836853,1.08077431,-2.22456169,0.36240578,-2.94293022,-3.305336
1,199.6719612,31.76336078,21.95922279,20.98992348,20.05174255,19.31031227,18.95027924,21.63075066,0.96929931,1.90748024,2.64891052,3.00894355,0.32847213,0.93818093,1.67961121,2.03964424,-0.64082718,0.74143028,1.10146331,-1.57900811,0.36003303,-2.32043839,-2.68047142
2,198.7644928,28.1266812,20.35558701,19.76833725,19.47595978,19.32462311,19.19348335,21.61316681,0.58724976,0.87962723,1.0309639,1.16210366,-1.2575798,0.29237747,0.44371414,0.5748539,-1.84482956,0.15133667,0.28247643,-2.13720703,0.13113976,-2.2885437,-2.41968346
1,198.0475611,28.66778259,23.33479691,21.33747482,19.84002304,19.05588913,18.63599396,23.41189003,1.99732209,3.49477387,4.27890778,4.69880295,-0.07709312,1.49745178,2.28158569,2.70148086,-2.07441521,0.78413391,1.20402908,-3.57186699,0.41989517,-4.3560009,-4.77589607
2,199.8962909,32.3638055,21.44837952,20.73014069,20.50823593,20.55893326,20.29823112,21.74938202,0.71823883,0.94014359,0.88944626,1.1501484,-0.3010025,0.22190476,0.17120743,0.43190957,-1.01924133,-0.05069733,0.21000481,-1.24114609,0.26070214,-1.19044876,-1.4511509
0,200.242066,31.81708477,21.98596191,21.38178062,20.95514488,20.80212975,20.60166359,24.78795624,0.60418129,1.03081703,1.18383216,1.38429832,-2.80199433,0.42663574,0.57965087,0.78011703,-3.40617562,0.15301513,0.35348129,-3.83281136,0.20046616,-3.98582649,-4.18629265
1,200.4463771,32.08117155,22.53953171,21.63280869,20.72294426,19.80750084,19.79301262,22.86960602,0.90672302,1.81658745,2.73203087,2.74651909,-0.33007431,0.90986443,1.82530785,1.83979607,-1.23679733,0.91544342,0.92993164,-2.14666176,0.01448822,-3.06210518,-3.0765934
1,200.4692104,31.90956105,22.39804649,21.62302399,20.12572861,19.33714485,18.77692795,24.159729,0.7750225,2.27231788,3.06090164,3.62111854,-1.76168251,1.49729538,2.28587914,2.84609604,-2.53670501,0.78858376,1.34880066,-4.03400039,0.5602169,-4.82258415,-5.38280105
2,184.5376569,39.64545228,22.58032417,21.30443382,20.70494652,20.40649414,19.81098557,24.05817604,1.27589035,1.87537765,2.17383003,2.7693386,-1.47785187,0.5994873,0.89793968,1.49344825,-2.75374222,0.29845238,0.89396095,-3.35322952,0.59550857,-3.6516819,-4.24719047
1,204.2505735,29.18285,21.87214661,21.53190994,20.30667114,19.53746796,19.29114342,22.80952835,0.34023667,1.56547547,2.33467865,2.58100319,-0.93738174,1.2252388,1.99444198,2.24076652,-1.27761841,0.76920318,1.01552772,-2.50285721,0.24632454,-3.27206039,-3.51838493
2,204.4396256,29.44963709,21.04314041,21.02817345,20.64165115,20.35189056,20.47052956,21.61352539,0.01496696,0.40148926,0.69124985,0.57261085,-0.57038498,0.3865223,0.67628289,0.55764389,-0.58535194,0.28976059,0.17112159,-0.97187424,-0.118639,-1.26163483,-1.14299583
1,197.8112521,28.62086982,23.00780869,19.45087433,17.93579483,17.41296768,17.05018806,24.32743835,3.55693436,5.07201386,5.59484101,5.95762063,-1.31962966,1.5150795,2.03790665,2.40068627,-4.87656402,0.52282715,0.88560677,-6.39164352,0.36277962,-6.91447067,-7.27725029
1,197.3936548,29.70341517,22.18350601,22.17665482,20.61707878,19.8325634,19.41041374,25.25134659,0.00685119,1.56642723,2.35094261,2.77309227,-3.06784058,1.55957604,2.34409142,2.76624108,-3.07469177,0.78451538,1.20666504,-4.63426781,0.42214966,-5.41878319,-5.84093285
2,197.4304619,29.71380615,22.75272369,21.66680336,20.30296326,19.2924099,18.96081734,22.96706581,1.08592033,2.44976043,3.46031379,3.79190635,-0.21434212,1.3638401,2.37439346,2.70598602,-1.30026245,1.01055336,1.34214592,-2.66410255,0.33159256,-3.67465591,-4.00624847
1,203.4263933,29.32933489,22.07417488,21.35215759,20.45281601,19.4878273,19.14144897,23.48806,0.72201729,1.62135887,2.58634758,2.93272591,-1.41388512,0.89934158,1.86433029,2.21070862,-2.13590241,0.96498871,1.31136704,-3.03524399,0.34637833,-4.0002327,-4.34661103
2,202.3766324,29.29968811,22.06451797,21.26013565,20.36592293,19.88830185,19.55153275,24.71923065,0.80438232,1.69859504,2.17621612,2.51298522,-2.65471268,0.89421272,1.3718338,1.7086029,-3.459095,0.47762108,0.81439018,-4.35330772,0.3367691,-4.8309288,-5.1676979
1,202.7516419,29.75071007,23.78423309,22.29209518,20.38572311,19.19963074,18.67020226,24.12320328,1.49213791,3.39850998,4.58460235,5.11403083,-0.33897019,1.90637207,3.09246444,3.62189292,-1.8311081,1.18609237,1.71552085,-3.73748017,0.52942848,-4.92357254,-5.45300102
1,200.1869345,29.65584014,24.05813789,22.14522743,20.43406868,19.54249382,19.04636765,24.36750412,1.91291046,3.62406921,4.51564407,5.01177024,-0.30936623,1.71115875,2.60273361,3.09885978,-2.22227669,0.89157486,1.38770103,-3.93343544,0.49612617,-4.8250103,-5.32113647
2,204.3110208,30.63301629,21.88946152,20.89609718,20.0057888,19.60411835,19.20168495,22.22395897,0.99336434,1.88367272,2.28534317,2.68777657,-0.33449745,0.89030838,1.29197883,1.69441223,-1.32786179,0.40167045,0.80410385,-2.21817017,0.4024334,-2.61984062,-3.02227402
1,204.8851018,30.22616052,21.71447563,21.07451057,19.78476143,18.97192574,18.50673294,22.22739029,0.63996506,1.9297142,2.74254989,3.20774269,-0.51291466,1.28974914,2.10258483,2.56777763,-1.15287972,0.81283569,1.27802849,-2.44262886,0.4651928,-3.25546455,-3.72065735
1,203.4265747,30.74456571,25.20894241,21.25438499,20.16053581,19.38089371,19.01428223,22.78488159,3.95455742,5.0484066,5.8280487,6.19466018,2.42406082,1.09384918,1.87349128,2.24010276,-1.5304966,0.7796421,1.14625358,-2.62434578,0.36661148,-3.40398788,-3.77059936
0,201.544421,31.31889797,22.63591194,20.94347191,20.91702461,20.87516403,21.33864975,23.53145027,1.69244003,1.71888733,1.76074791,1.29726219,-0.89553833,0.0264473,0.06830788,-0.39517784,-2.58797836,0.04186058,-0.42162514,-2.61442566,-0.46348572,-2.65628624,-2.19280052
1,201.5748072,31.20539824,22.2687645,21.71787262,19.99285316,19.12134171,18.61476707,23.02773857,0.55089188,2.27591134,3.14742279,3.65399743,-0.75897407,1.72501946,2.59653091,3.10310555,-1.30986595,0.87151145,1.37808609,-3.03488541,0.50657464,-3.90639686,-4.4129715
1,201.3639875,31.01978657,22.51796341,21.6021862,20.42908669,19.43040466,18.99654961,24.05430603,0.91577721,2.08887672,3.08755875,3.5214138,-1.53634262,1.17309951,2.17178154,2.60563659,-2.45211983,0.99868203,1.43253708,-3.62521934,0.43385505,-4.62390137,-5.05775642
1,200.6369265,32.10125741,23.5940876,23.35999489,21.02056503,19.90611076,19.42963409,23.00729179,0.23409271,2.57352257,3.68797684,4.16445351,0.58679581,2.33942986,3.45388413,3.9303608,0.3527031,1.11445427,1.59093094,-1.98672676,0.47647667,-3.10118103,-3.5776577
1,177.5506258,27.06195878,24.24124146,22.480093,20.78606224,19.48271751,18.80136681,22.47717857,1.76114846,3.45517922,4.75852395,5.43987465,1.76406289,1.69403076,2.99737549,3.67872619,0.00291443,1.30334473,1.98469543,-1.69111633,0.6813507,-2.99446106,-3.67581176
1,177.6874019,27.0189631,24.63944817,21.79504013,20.0882473,18.99051094,18.5843029,22.1072731,2.84440804,4.55120087,5.64893723,6.05514527,2.53217507,1.70679283,2.80452919,3.21073723,-0.31223297,1.09773636,1.5039444,-2.0190258,0.40620804,-3.11676216,-3.5229702
1,206.2130221,28.9963855,22.44761276,20.86983681,19.51403809,18.75741386,18.32366371,23.26706505,1.57777595,2.93357467,3.6901989,4.12394905,-0.81945229,1.35579872,2.11242295,2.5461731,-2.39722824,0.75662423,1.19037438,-3.75302696,0.43375015,-4.50965119,-4.94340134
0,205.3787786,28.56597595,22.71889305,20.96750641,20.66452789,20.45411491,20.74172974,22.88187599,1.75138664,2.05436516,2.26477814,1.97716331,-0.16298294,0.30297852,0.5133915,0.22577667,-1.91436958,0.21041298,-0.07720185,-2.2173481,-0.28761483,-2.42776108,-2.14014625
0,181.694051,25.35473756,21.55182076,20.88405418,20.66945648,20.60889244,20.50571823,22.51376724,0.66776658,0.88236428,0.94292832,1.04610253,-0.96194648,0.2145977,0.27516174,0.37833595,-1.62971306,0.06056404,0.16373825,-1.84431076,0.10317421,-1.9048748,-2.00804901
1,181.3631458,26.38088658,23.43793678,21.90494156,20.00834465,19.14925766,18.71754456,22.42798424,1.53299522,3.42959213,4.28867912,4.72039222,1.00995254,1.89659691,2.7556839,3.187397,-0.52304268,0.85908699,1.29080009,-2.41963959,0.4317131,-3.27872658,-3.71043968
1,183.3692693,30.2811446,22.43721008,21.69806862,20.16815567,19.18007851,18.71367836,21.29331398,0.73914146,2.26905441,3.25713157,3.72353172,1.1438961,1.52991295,2.51799011,2.98439026,0.40475464,0.98807716,1.45447731,-1.12515831,0.46640015,-2.11323547,-2.57963562
0,191.3370166,26.31770487,20.91304398,20.05557823,19.81288338,19.68777084,19.71070671,22.40880394,0.85746575,1.1001606,1.22527314,1.20233727,-1.49575996,0.24269485,0.36780739,0.34487152,-2.35322571,0.12511254,0.10217667,-2.59592056,-0.02293587,-2.7210331,-2.69809723
1,191.1674986,27.05114613,23.5504055,21.88322639,20.5104847,19.58840942,19.0952034,22.52992821,1.66717911,3.0399208,3.96199608,4.4552021,1.02047729,1.37274169,2.29481697,2.78802299,-0.64670182,0.92207528,1.4152813,-2.01944351,0.49320602,-2.94151879,-3.43472481
1,190.9185293,26.45251745,22.51456261,22.02199936,20.92367363,19.98134232,19.78073311,22.20269394,0.49256325,1.59088898,2.53322029,2.7338295,0.31186867,1.09832573,2.04065704,2.24126625,-0.18069458,0.94233131,1.14294052,-1.27902031,0.20060921,-2.22135162,-2.42196083
1,182.9197348,30.30042862,22.81777954,22.20021439,20.84469223,19.79466438,19.43983841,24.11660767,0.61756515,1.97308731,3.02311516,3.37794113,-1.29882813,1.35552216,2.40555001,2.76037598,-1.91639328,1.05002785,1.40485382,-3.27191544,0.35482597,-4.32194329,-4.67676926
1,183.0107242,29.02776302,22.3885231,22.41312599,20.88232994,19.71971321,19.0652256,22.27284241,-0.02460289,1.50619316,2.66880989,3.3232975,0.11568069,1.53079605,2.69341278,3.34790039,0.14028358,1.16261673,1.81710434,-1.39051247,0.65448761,-2.5531292,-3.20761681
0,183.0421518,29.37840273,22.92068481,21.9874382,21.79402733,21.9064827,21.33249474,23.84846306,0.93324661,1.12665748,1.01420211,1.58819007,-0.92777825,0.19341087,0.0809555,0.65494346,-1.86102486,-0.11245537,0.46153259,-2.05443573,0.57398796,-1.94198036,-2.51596832
2,181.3804435,30.76656,21.03773117,20.29600716,20.06088448,20.092659,19.78848839,24.08892632,0.74172401,0.97684669,0.94507217,1.24924278,-3.05119515,0.23512268,0.20334816,0.50751877,-3.79291916,-0.03177452,0.27239609,-4.02804184,0.30417061,-3.99626732,-4.30043793
2,181.9007788,31.47633302,21.63220787,21.13438988,21.19544601,20.98956108,20.93408775,22.74920845,0.49781799,0.43676186,0.64264679,0.69812012,-1.11700058,-0.06105613,0.1448288,0.20030213,-1.61481857,0.20588493,0.26135826,-1.55376244,0.05547333,-1.75964737,-1.8151207
1,181.9044555,31.291251,22.6541214,21.39655685,20.82126999,20.14562416,19.99467659,21.51910782,1.25756455,1.83285141,2.50849724,2.65944481,1.13501358,0.57528686,1.25093269,1.40188026,-0.12255097,0.67564583,0.8265934,-0.69783783,0.15094757,-1.37348366,-1.52443123
1,182.5970014,31.335479,22.23798561,21.57567978,20.24950409,19.51075363,19.02697945,22.26828575,0.66230583,1.98848152,2.72723198,3.21100616,-0.03030014,1.32617569,2.06492615,2.54870033,-0.69260597,0.73875046,1.22252464,-2.01878166,0.48377418,-2.75753212,-3.2413063
0,189.3245457,28.42297314,25.1829567,21.94137764,21.82769585,21.92098236,22.02762985,23.92107582,3.24157906,3.35526085,3.26197434,3.15532685,1.26188088,0.11368179,0.02039528,-0.08625221,-1.97969818,-0.09328651,-0.199934,-2.09337997,-0.10664749,-2.00009346,-1.89344597
2,180.5233947,30.60116414,22.01255226,21.54767227,21.48026085,21.5155983,21.77264595,22.38762093,0.46487999,0.53229141,0.49695396,0.23990631,-0.37506867,0.06741142,0.03207397,-0.22497368,-0.83994866,-0.03533745,-0.2923851,-0.90736008,-0.25704765,-0.87202263,-0.61497498
2,191.8524955,28.52718281,22.78775406,21.84833336,21.99739838,21.95221519,21.39006615,23.40690613,0.9394207,0.79035568,0.83553887,1.39768791,-0.61915207,-0.14906502,-0.10388183,0.45826721,-1.55857277,0.04518319,0.60733223,-1.40950775,0.56214904,-1.45469094,-2.01683998
1,180.2372001,29.79411972,22.12755966,21.23888016,19.9751339,19.25604439,18.75650215,21.9088726,0.8886795,2.15242576,2.87151527,3.37105751,0.21868706,1.26374626,1.98283577,2.48237801,-0.66999244,0.71908951,1.21863175,-1.9337387,0.49954224,-2.65282821,-3.15237045
1,206.0906355,30.49889158,22.39567184,21.43330002,20.8463192,20.45832062,19.86857986,22.01749229,0.96237182,1.54935264,1.93735122,2.52709198,0.37817955,0.58698082,0.9749794,1.56472016,-0.58419227,0.38799858,0.97773934,-1.17117309,0.58974076,-1.55917167,-2.14891243
2,180.1257719,30.91627972,22.77333069,21.55526161,20.11085892,19.1667347,18.87568092,23.26428413,1.21806908,2.66247177,3.60659599,3.89764977,-0.49095344,1.44440269,2.38852691,2.67958069,-1.70902252,0.94412422,1.235178,-3.15342521,0.29105378,-4.09754943,-4.38860321
1,180.0818627,31.33624614,24.69613075,21.3677578,19.53378105,18.82228661,18.37538719,23.60624123,3.32837295,5.1623497,5.87384414,6.32074356,1.08988952,1.83397675,2.54547119,2.99237061,-2.23848343,0.71149444,1.15839386,-4.07246018,0.44689942,-4.78395462,-5.23085404
2,180.2909072,31.26893997,22.05843163,21.40754318,21.2052269,21.31906128,20.83552933,24.06914711,0.65088845,0.85320473,0.73937035,1.2229023,-2.01071548,0.20231628,0.0884819,0.57201385,-2.66160393,-0.11383438,0.36969757,-2.86392021,0.48353195,-2.75008583,-3.23361778
1,180.6367011,31.36198846,25.86816788,21.74370575,20.2150631,19.22355461,18.70570183,22.94910431,4.12446213,5.65310478,6.64461327,7.16246605,2.91906357,1.52864265,2.52015114,3.03800392,-1.20539856,0.99150849,1.50936127,-2.73404121,0.51785278,-3.7255497,-4.24340248
2,205.1813963,30.77725233,25.13470268,22.14126015,20.61499977,19.71304321,19.24100876,23.25949287,2.99344253,4.51970291,5.42165947,5.89369392,1.87520981,1.52626038,2.42821694,2.90025139,-1.11823272,0.90195656,1.37399101,-2.6444931,0.47203445,-3.54644966,-4.01848411
1,205.2330858,30.35966804,24.18213463,21.25848007,19.61104965,18.72480774,18.2266655,23.97703552,2.92365456,4.57108498,5.45732689,5.95546913,0.20509911,1.64743042,2.53367233,3.03181457,-2.71855545,0.88624191,1.38438415,-4.36598587,0.49814224,-5.25222778,-5.75037002
2,205.1086093,30.5944514,20.94302368,20.35801315,20.20915031,20.04455948,19.81007957,23.65666962,0.58501053,0.73387337,0.8984642,1.13294411,-2.71364594,0.14886284,0.31345367,0.54793358,-3.29865647,0.16459083,0.39907074,-3.44751931,0.23447991,-3.61211014,-3.84659005
0,178.6872512,22.21623166,22.00588226,20.88537025,20.81595802,20.92038918,20.66147804,22.60390663,1.12051201,1.18992424,1.08549308,1.34440422,-0.59802437,0.06941223,-0.03501893,0.22389221,-1.71853638,-0.10443116,0.15447998,-1.78794861,0.25891114,-1.68351745,-1.94242859
1,178.8690743,22.4357425,21.85395241,21.2558918,21.42370224,21.2987442,21.75740051,21.85328674,0.59806061,0.43025017,0.55520821,0.0965519,0.00066567,-0.16781044,-0.0428524,-0.50150871,-0.59739494,0.12495804,-0.33369827,-0.4295845,-0.45865631,-0.55454254,-0.09588623
0,178.3061544,22.12047548,21.34766388,20.17568398,19.78369331,19.5401268,19.42549896,22.27210045,1.1719799,1.56397057,1.80753708,1.92216492,-0.92443657,0.39199067,0.63555718,0.75018502,-2.09641647,0.24356651,0.35819435,-2.48840714,0.11462784,-2.73197365,-2.84660149
1,181.0459755,30.81896012,22.08745384,21.02124023,19.74676514,18.91400528,18.52980042,22.96623993,1.06621361,2.3406887,3.17344856,3.55765342,-0.87878609,1.27447509,2.10723495,2.49143981,-1.9449997,0.83275986,1.21696472,-3.21947479,0.38420486,-4.05223465,-4.43643951
1,181.0207477,31.45825064,21.65655708,20.74009705,19.10627174,18.34016418,17.93661118,22.02732658,0.91646003,2.55028534,3.3163929,3.7199459,-0.3707695,1.63382531,2.39993287,2.80348587,-1.28722953,0.76610756,1.16966056,-2.92105484,0.403553,-3.6871624,-4.0907154
0,181.1044984,31.04251108,22.95329666,21.08996391,20.73832321,20.57595062,20.7332058,23.62096405,1.86333275,2.21497345,2.37734604,2.22009086,-0.66766739,0.3516407,0.51401329,0.35675811,-2.53100014,0.16237259,0.00511741,-2.88264084,-0.15725518,-3.04501343,-2.88775825
2,181.3545649,31.65203266,20.89953041,20.4848938,20.4437542,20.42573547,20.20877266,21.5323925,0.41463661,0.45577621,0.47379494,0.69075775,-0.63286209,0.0411396,0.05915833,0.27612114,-1.0474987,0.01801873,0.23498154,-1.0886383,0.21696281,-1.10665703,-1.32361984
2,179.4110222,22.08495982,21.40669632,20.64831161,20.62629128,20.5767746,20.17943192,22.7947731,0.75838471,0.78040504,0.82992172,1.2272644,-1.38807678,0.02202033,0.07153701,0.46887969,-2.14646149,0.04951668,0.44685936,-2.16848182,0.39734268,-2.2179985,-2.61534118
1,203.5274023,31.18724551,24.84495926,21.80564117,20.15075684,19.34267616,18.90170097,23.11794662,3.03931809,4.69420242,5.5022831,5.94325829,1.72701264,1.65488433,2.46296501,2.9039402,-1.31230545,0.80808068,1.24905587,-2.96718978,0.44097519,-3.77527046,-4.21624565
1,204.0597429,32.00111962,22.50228691,22.40224648,20.83148956,19.80584908,19.19285011,22.45514488,0.10004043,1.67079735,2.69643783,3.3094368,0.04714203,1.57075692,2.5963974,3.20939637,-0.0528984,1.02564048,1.63863945,-1.62365532,0.61299897,-2.6492958,-3.26229477
0,204.1771677,31.4203851,22.97191048,21.52249718,21.48080826,21.45517159,21.31293488,21.80573463,1.4494133,1.49110222,1.51673889,1.6589756,1.16617585,0.04168892,0.06732559,0.2095623,-0.28323745,0.02563667,0.16787338,-0.32492637,0.14223671,-0.35056304,-0.49279975
2,204.3916358,31.75612958,21.52745247,21.11161423,20.99746132,21.03416634,20.73965073,21.72356415,0.41583824,0.52999115,0.49328613,0.78780174,-0.19611168,0.11415291,0.07744789,0.3719635,-0.61194992,-0.03670502,0.25781059,-0.72610283,0.29451561,-0.68939781,-0.98391342
1,188.2912882,29.07005461,25.22164726,21.33297729,19.5641613,18.57725143,18.1478405,21.62949944,3.88866997,5.65748596,6.64439583,7.07380676,3.59214782,1.76881599,2.75572586,3.18513679,-0.29652215,0.98690987,1.4163208,-2.06533814,0.42941093,-3.05224801,-3.48165894
1,187.5305634,29.48780994,22.78279686,21.42227173,19.93325996,19.1824131,18.69810867,24.12162018,1.36052513,2.8495369,3.60038376,4.08468819,-1.33882332,1.48901177,2.23985863,2.72416306,-2.69934845,0.75084686,1.23515129,-4.18836022,0.48430443,-4.93920708,-5.42351151
1,187.3125019,29.68141567,23.26503372,21.34548187,20.40354347,19.50781441,19.03128433,22.44825363,1.91955185,2.86149025,3.75721931,4.23374939,0.81678009,0.9419384,1.83766746,2.31419754,-1.10277176,0.89572906,1.37225914,-2.04471016,0.47653008,-2.94043922,-3.4169693
2,177.7430622,21.2165072,24.73199654,22.02384949,21.92077827,21.87779045,21.59257698,22.43502617,2.70814705,2.81121827,2.85420609,3.13941956,2.29697037,0.10307122,0.14605904,0.43127251,-0.41117668,0.04298782,0.32820129,-0.5142479,0.28521347,-0.55723572,-0.84244919
